transaction_id,user_id,merchant_id,amount,channel,location,timestamp,device_change,geo_distance,fraud_type,fraud_strategy_version,is_fraud
21998,986,61,12.85,upi,rural,2024-02-22 10:11:58,0,0.99,none,0,0
7587,581,60,27.51,upi,urban,2024-02-22 10:12:02,0,2.43,none,0,0
4464,840,148,109.86,upi,rural,2024-02-22 10:13:14,0,5.64,none,0,0
48726,569,172,6.84,card,rural,2024-02-22 10:13:21,0,1.93,none,0,0
34959,828,23,245.41,card,urban,2024-02-22 10:13:35,0,0.16,none,0,0
30629,604,190,9.42,card,rural,2024-02-22 10:13:35,0,5.66,none,0,0
6738,370,124,179.92,card,urban,2024-02-22 10:14:38,0,6.83,none,0,0
4594,197,156,40.46,upi,urban,2024-02-22 10:14:48,0,4.74,none,0,0
34299,973,164,165.88,card,semi-urban,2024-02-22 10:15:30,0,4.6,none,0,0
11264,261,122,175.88,netbanking,rural,2024-02-22 10:15:57,0,4.88,none,0,0
43082,499,67,233.9,upi,semi-urban,2024-02-22 10:18:18,0,5.99,none,0,0
28695,545,45,231.28,card,rural,2024-02-22 10:22:32,0,2.27,none,0,0
28278,938,153,61.77,upi,semi-urban,2024-02-22 10:25:10,0,3.15,none,0,0
32264,978,175,7.17,card,semi-urban,2024-02-22 10:27:15,0,4.36,none,0,0
6432,476,130,383.21,upi,semi-urban,2024-02-22 10:30:39,0,9.94,none,0,0
42927,672,19,31.67,card,urban,2024-02-22 10:34:15,0,6.87,none,0,0
34008,454,63,107.97,netbanking,urban,2024-02-22 10:36:46,0,1.56,none,0,0
18826,359,69,400.51,card,urban,2024-02-22 10:45:17,0,6.5,none,0,0
45023,569,58,48.82,card,rural,2024-02-22 10:46:05,0,5.96,none,0,0
28846,426,167,141.74,upi,urban,2024-02-22 10:46:52,0,8.95,none,0,0
15328,421,113,162.46,card,semi-urban,2024-02-22 10:48:42,0,8.49,none,0,0
34236,657,161,53.76,netbanking,urban,2024-02-22 10:51:43,0,7.78,none,0,0
3014,66,65,117.12,card,urban,2024-02-22 10:53:12,0,6.91,none,0,0
14518,854,117,6.83,netbanking,rural,2024-02-22 10:53:39,0,3.15,none,0,0
1334,407,174,309.94,netbanking,semi-urban,2024-02-22 10:54:11,0,4.68,none,0,0
49360,2,95,153.53,netbanking,semi-urban,2024-02-22 10:54:18,0,6.25,none,0,0
43528,264,152,16.39,upi,rural,2024-02-22 10:57:22,0,10.0,none,0,0
43647,849,4,102.86,netbanking,semi-urban,2024-02-22 10:58:21,0,4.7,none,0,0
35829,968,99,64.28,upi,rural,2024-02-22 11:00:37,0,6.05,none,0,0
19906,871,178,90.38,netbanking,rural,2024-02-22 11:03:55,0,7.56,none,0,0
24409,945,67,170.44,netbanking,semi-urban,2024-02-22 11:06:12,0,3.49,none,0,0
502,254,162,80.49,netbanking,semi-urban,2024-02-22 11:07:05,0,4.85,none,0,0
5483,983,126,19.38,card,semi-urban,2024-02-22 11:09:24,0,4.52,none,0,0
46342,122,193,256.84,card,rural,2024-02-22 11:13:19,0,5.32,none,0,0
38219,424,147,36.14,upi,urban,2024-02-22 11:13:57,0,7.94,none,0,0
11630,663,75,56.83,upi,rural,2024-02-22 11:16:20,0,6.91,none,0,0
19996,651,108,70.45,netbanking,urban,2024-02-22 11:16:34,0,4.08,none,0,0
35744,103,125,120.89,netbanking,urban,2024-02-22 11:17:20,0,3.99,none,0,0
32748,466,132,28.42,card,semi-urban,2024-02-22 11:17:56,0,4.21,none,0,0
46206,522,128,342.05,upi,urban,2024-02-22 11:20:38,0,5.3,none,0,0
26724,583,11,76.32,card,rural,2024-02-22 11:20:59,0,3.86,none,0,0
19349,384,57,225.84,card,urban,2024-02-22 11:21:32,0,1.49,none,0,0
1845,45,140,71.53,netbanking,semi-urban,2024-02-22 11:23:30,0,4.51,none,0,0
3120,391,61,74.0,upi,urban,2024-02-22 11:24:06,0,6.42,none,0,0
3519,390,97,170.82,card,semi-urban,2024-02-22 11:24:53,0,4.23,none,0,0
16473,391,150,0.74,card,rural,2024-02-22 11:25:22,0,2.44,none,0,0
24436,150,58,195.12,upi,semi-urban,2024-02-22 11:28:13,0,4.82,none,0,0
42692,958,181,6.84,card,semi-urban,2024-02-22 11:34:03,0,6.33,none,0,0
44371,75,11,26.91,card,urban,2024-02-22 11:34:39,0,5.21,none,0,0
14371,881,4,221.33,netbanking,rural,2024-02-22 11:36:46,0,4.76,none,0,0
27751,625,180,125.88,card,urban,2024-02-22 11:38:10,0,5.96,none,0,0
9541,42,43,78.71,netbanking,semi-urban,2024-02-22 11:39:26,0,7.72,none,0,0
22137,730,10,162.22,card,urban,2024-02-22 11:39:40,0,5.25,none,0,0
21021,467,128,51.81,card,rural,2024-02-22 11:42:50,0,3.11,none,0,0
16334,97,101,16.97,netbanking,urban,2024-02-22 11:43:15,0,7.36,none,0,0
36250,857,40,16.83,card,rural,2024-02-22 11:44:13,0,3.78,none,0,0
42560,935,6,23.13,upi,urban,2024-02-22 11:46:14,0,5.25,none,0,0
35919,171,82,222.29,netbanking,semi-urban,2024-02-22 11:48:32,0,1.98,none,0,0
47446,744,75,61.08,card,rural,2024-02-22 11:52:12,0,3.5,none,0,0
9475,967,131,121.58,card,urban,2024-02-22 11:54:01,0,7.4,none,0,0
4662,658,80,595.34,upi,urban,2024-02-22 11:56:05,0,3.96,none,0,0
23317,989,53,40.857797590989115,card,semi-urban,2024-02-22 12:00:27,1,14.850000000000001,promo_abuse,2,1
21343,298,106,63.06,netbanking,urban,2024-02-22 12:02:17,0,3.71,none,0,0
1974,48,13,67.13,card,semi-urban,2024-02-22 12:06:13,0,6.07,none,0,0
9135,32,130,811.08,netbanking,rural,2024-02-22 12:13:11,0,3.24,none,0,0
9408,687,63,74.89,upi,semi-urban,2024-02-22 12:24:08,0,4.08,none,0,0
42882,649,20,20.49,upi,urban,2024-02-22 12:38:47,0,4.09,none,0,0
27861,393,62,5.72,upi,semi-urban,2024-02-22 12:43:04,0,6.21,none,0,0
12870,336,174,278.3,upi,urban,2024-02-22 12:44:13,0,3.86,none,0,0
45820,729,143,91.03,card,semi-urban,2024-02-22 12:46:13,0,5.92,none,0,0
31789,577,11,45.38,netbanking,semi-urban,2024-02-22 12:47:13,0,1.87,none,0,0
43356,339,123,83.34,card,urban,2024-02-22 12:47:58,0,5.6,none,0,0
40591,228,39,156.62,netbanking,urban,2024-02-22 12:48:12,0,5.14,none,0,0
29548,323,33,85.14,netbanking,urban,2024-02-22 12:50:15,0,6.29,none,0,0
33063,476,70,5.87,upi,semi-urban,2024-02-22 12:51:37,0,5.47,none,0,0
38322,461,200,8.85,netbanking,rural,2024-02-22 12:53:30,0,6.31,none,0,0
4056,957,121,282.62,card,semi-urban,2024-02-22 12:55:40,0,4.13,none,0,0
29547,726,174,370.35,netbanking,rural,2024-02-22 12:56:03,0,6.12,none,0,0
46539,141,99,106.88,card,semi-urban,2024-02-22 12:56:15,0,2.36,none,0,0
48573,930,80,677.7606563633439,netbanking,semi-urban,2024-02-22 12:57:13,1,15.27,promo_abuse,2,1
43240,610,53,205.49036997571005,upi,urban,2024-02-22 12:58:10,1,6.66,promo_abuse,2,1
12024,176,28,492.22,netbanking,urban,2024-02-22 13:02:16,0,6.36,none,0,0
23432,696,117,189.79,netbanking,rural,2024-02-22 13:05:05,0,7.04,none,0,0
30439,877,128,88.8,netbanking,rural,2024-02-22 13:12:57,0,6.99,none,0,0
9688,850,74,27.02,upi,rural,2024-02-22 13:18:05,0,5.22,none,0,0
18056,58,73,325.28,netbanking,urban,2024-02-22 13:19:47,0,3.78,none,0,0
48012,841,193,52.44,netbanking,urban,2024-02-22 13:26:35,0,6.63,none,0,0
40139,210,183,54.23,upi,urban,2024-02-22 13:30:10,0,5.92,none,0,0
46701,191,60,30.0,card,urban,2024-02-22 13:31:03,0,5.0,none,0,0
40365,254,90,27.39,upi,urban,2024-02-22 13:32:04,0,2.5,none,0,0
4904,778,47,237.78,upi,semi-urban,2024-02-22 13:32:45,0,5.26,none,0,0
30871,724,62,15.6,netbanking,semi-urban,2024-02-22 13:37:07,0,1.66,none,0,0
5931,85,47,108.95,upi,rural,2024-02-22 13:42:46,0,1.18,none,0,0
20892,186,48,362.7,netbanking,rural,2024-02-22 13:48:02,0,4.75,none,0,0
4769,739,123,383.99,card,urban,2024-02-22 13:52:18,0,4.25,none,0,0
22561,704,65,40.28,netbanking,urban,2024-02-22 13:56:21,0,6.64,none,0,0
17323,388,65,20.66,card,rural,2024-02-22 13:57:14,0,4.96,none,0,0
19752,170,135,222.79,card,urban,2024-02-22 14:00:00,0,6.03,none,0,0
47151,613,147,72.17,card,semi-urban,2024-02-22 14:00:00,0,2.82,none,0,0
27368,86,109,16.98,netbanking,urban,2024-02-22 14:01:09,0,4.79,none,0,0
23602,404,11,23.8,upi,rural,2024-02-22 14:04:38,0,3.93,none,0,0
20658,622,112,469.13,netbanking,urban,2024-02-22 14:09:06,0,6.05,none,0,0
27553,688,96,35.01959321276324,upi,rural,2024-02-22 14:16:38,1,5.34,account_takeover,2,1
3640,845,107,55.06,netbanking,rural,2024-02-22 14:16:54,0,5.91,none,0,0
2305,494,30,371.52,upi,urban,2024-02-22 14:18:50,0,6.94,none,0,0
24578,728,114,145.51,card,urban,2024-02-22 14:24:26,0,1.03,none,0,0
657,12,111,287.37,netbanking,rural,2024-02-22 14:26:26,0,2.5,none,0,0
4938,333,69,59.02,netbanking,rural,2024-02-22 14:29:46,0,6.38,none,0,0
28265,222,168,295.24,upi,semi-urban,2024-02-22 14:31:29,0,6.07,none,0,0
1335,69,154,114.9,upi,semi-urban,2024-02-22 14:33:13,0,7.87,none,0,0
11079,618,19,144.72,netbanking,rural,2024-02-22 14:33:36,0,5.27,none,0,0
38491,891,171,132.22,upi,semi-urban,2024-02-22 14:38:22,0,7.86,none,0,0
15040,982,148,213.77,netbanking,urban,2024-02-22 14:38:59,0,6.8,none,0,0
43198,290,83,19.03,netbanking,rural,2024-02-22 14:47:43,0,4.78,none,0,0
39353,213,149,74.36,upi,urban,2024-02-22 14:47:53,0,7.12,none,0,0
29468,496,39,8.97,upi,rural,2024-02-22 14:49:56,0,6.2,none,0,0
14885,75,122,175.53,card,semi-urban,2024-02-22 14:52:12,0,7.18,none,0,0
40167,773,82,109.84,card,urban,2024-02-22 14:54:16,0,4.05,none,0,0
14788,365,106,107.5,upi,semi-urban,2024-02-22 14:59:36,0,3.84,none,0,0
36487,234,21,55.73,upi,rural,2024-02-22 15:00:47,0,3.21,none,0,0
12103,793,67,39.21,upi,rural,2024-02-22 15:02:12,0,3.16,none,0,0
40053,205,119,61.88,upi,urban,2024-02-22 15:02:14,0,8.29,none,0,0
28282,828,183,437.72,card,semi-urban,2024-02-22 15:03:13,0,4.47,none,0,0
18637,122,64,130.83,netbanking,rural,2024-02-22 15:09:45,0,5.69,none,0,0
21910,714,84,35.55,upi,urban,2024-02-22 15:12:29,0,6.2,none,0,0
36309,84,37,80.79,upi,urban,2024-02-22 15:13:15,0,4.42,none,0,0
29505,270,19,275.99,netbanking,semi-urban,2024-02-22 15:19:23,0,5.66,none,0,0
37520,307,27,114.46,upi,urban,2024-02-22 15:21:46,0,2.62,none,0,0
29239,319,143,143.23,netbanking,rural,2024-02-22 15:23:15,0,5.77,none,0,0
23228,548,78,540.69,netbanking,urban,2024-02-22 15:33:19,0,6.29,none,0,0
13354,659,56,124.16,netbanking,rural,2024-02-22 15:34:46,0,6.41,none,0,0
48091,222,66,501.69,netbanking,semi-urban,2024-02-22 15:40:02,0,8.5,none,0,0
49077,556,65,52.0,upi,urban,2024-02-22 15:41:45,0,4.74,none,0,0
4023,895,69,368.65,netbanking,semi-urban,2024-02-22 15:44:30,0,5.79,none,0,0
27261,425,85,108.2,upi,urban,2024-02-22 15:46:54,0,5.2,none,0,0
14687,497,32,230.02,card,rural,2024-02-22 15:47:18,0,7.42,none,0,0
2280,961,22,43.21,netbanking,rural,2024-02-22 15:49:19,0,5.25,none,0,0
31082,5,181,83.19,netbanking,rural,2024-02-22 15:52:37,0,4.33,none,0,0
34663,87,190,20.82,upi,semi-urban,2024-02-22 15:56:07,0,6.37,none,0,0
45912,251,80,233.31,netbanking,rural,2024-02-22 16:00:30,0,2.43,none,0,0
24370,109,98,252.04,netbanking,urban,2024-02-22 16:01:19,0,6.96,none,0,0
22527,675,138,241.49,upi,urban,2024-02-22 16:03:29,0,6.16,none,0,0
17121,711,166,141.78,upi,semi-urban,2024-02-22 16:05:39,0,2.71,none,0,0
45056,859,78,180.27,card,rural,2024-02-22 16:08:08,0,3.78,none,0,0
5886,949,67,337.24,netbanking,semi-urban,2024-02-22 16:11:11,0,4.83,none,0,0
20293,647,172,56.29,card,semi-urban,2024-02-22 16:12:56,0,3.81,none,0,0
42383,799,184,11.92,card,semi-urban,2024-02-22 16:14:21,0,3.77,none,0,0
24885,302,104,178.99,upi,urban,2024-02-22 16:22:59,0,7.71,none,0,0
4299,866,176,14.42,netbanking,rural,2024-02-22 16:23:39,0,2.11,none,0,0
28245,769,194,134.08580088747553,netbanking,rural,2024-02-22 16:23:53,1,20.82,card_testing,2,1
21360,969,38,430.88,card,urban,2024-02-22 16:24:36,0,5.69,none,0,0
33392,273,143,45.78,card,rural,2024-02-22 16:25:01,0,4.6,none,0,0
19291,754,71,20.83,upi,semi-urban,2024-02-22 16:26:27,0,4.99,none,0,0
31562,765,56,80.19,netbanking,rural,2024-02-22 16:30:20,0,1.11,none,0,0
23641,965,85,152.16,card,urban,2024-02-22 16:34:49,0,6.99,none,0,0
4393,815,126,54.95,card,rural,2024-02-22 16:35:42,0,1.83,none,0,0
15071,895,37,328.77,card,urban,2024-02-22 16:36:37,0,2.4,none,0,0
9110,149,158,22.840715133643087,netbanking,rural,2024-02-22 16:37:30,1,17.52,card_testing,2,1
43541,113,139,346.27,upi,semi-urban,2024-02-22 16:39:31,0,7.04,none,0,0
22869,527,50,221.58,upi,rural,2024-02-22 16:41:01,0,1.91,none,0,0
3863,213,92,45.64,card,urban,2024-02-22 16:41:10,0,4.37,none,0,0
7373,847,55,10.33,netbanking,rural,2024-02-22 16:42:00,0,7.78,none,0,0
8709,330,3,0.78,netbanking,rural,2024-02-22 16:42:12,0,0.85,none,0,0
2934,985,6,91.69,netbanking,urban,2024-02-22 16:42:50,0,2.63,none,0,0
29460,863,174,4.53,upi,urban,2024-02-22 16:46:19,0,0.68,none,0,0
38937,588,10,146.48,upi,rural,2024-02-22 17:04:25,0,6.68,none,0,0
13040,322,22,47.44,upi,semi-urban,2024-02-22 17:04:31,0,4.33,none,0,0
18381,259,186,6.62,upi,semi-urban,2024-02-22 17:06:46,0,7.91,none,0,0
32113,821,15,49.37,netbanking,urban,2024-02-22 17:09:15,0,3.88,none,0,0
17874,691,127,67.7,upi,urban,2024-02-22 17:15:39,0,5.65,none,0,0
16106,155,173,93.95,card,urban,2024-02-22 17:15:57,0,4.21,none,0,0
10601,860,164,531.13,netbanking,semi-urban,2024-02-22 17:18:11,0,3.63,none,0,0
27984,254,86,156.2721687402889,card,urban,2024-02-22 17:20:34,1,1.41,card_testing,2,1
27772,272,65,193.4,netbanking,urban,2024-02-22 17:20:51,0,3.06,none,0,0
49715,826,165,23.97,netbanking,rural,2024-02-22 17:23:32,0,3.67,none,0,0
11177,582,159,46.35,netbanking,semi-urban,2024-02-22 17:26:40,0,5.07,none,0,0
6464,858,8,117.21,card,semi-urban,2024-02-22 17:30:01,0,5.38,none,0,0
10804,374,8,105.47,netbanking,rural,2024-02-22 17:31:56,0,3.55,none,0,0
7298,991,128,132.59,card,urban,2024-02-22 17:32:10,0,4.71,none,0,0
1932,913,2,105.91,upi,urban,2024-02-22 17:34:12,0,3.1,none,0,0
15922,565,163,9.91,card,semi-urban,2024-02-22 17:34:18,0,3.49,none,0,0
42101,330,67,44.75,card,urban,2024-02-22 17:37:12,0,5.61,none,0,0
49182,427,107,31.39,netbanking,rural,2024-02-22 17:38:52,0,6.58,none,0,0
39863,880,183,387.63,card,rural,2024-02-22 17:40:42,0,4.16,none,0,0
15979,580,196,53.7,upi,rural,2024-02-22 17:50:23,0,4.27,none,0,0
17987,453,100,39.45,netbanking,urban,2024-02-22 17:54:49,0,5.0,none,0,0
1008,439,155,20.63,card,urban,2024-02-22 17:54:58,0,6.2,none,0,0
12784,950,200,74.59,netbanking,semi-urban,2024-02-22 17:55:12,0,2.9,none,0,0
29108,582,13,669.92,card,semi-urban,2024-02-22 18:01:40,0,4.07,none,0,0
13244,92,39,230.39,netbanking,semi-urban,2024-02-22 18:07:40,0,5.29,none,0,0
31193,485,124,511.05,card,rural,2024-02-22 18:07:42,0,7.61,none,0,0
11968,65,173,438.0,netbanking,urban,2024-02-22 18:10:32,0,5.96,none,0,0
2760,871,111,113.08,upi,urban,2024-02-22 18:12:19,0,6.03,none,0,0
638,387,25,99.82,netbanking,urban,2024-02-22 18:14:31,0,4.59,none,0,0
44417,345,196,6.38,card,urban,2024-02-22 18:17:33,0,1.95,none,0,0
25703,638,107,82.86,card,rural,2024-02-22 18:20:27,0,3.32,none,0,0
5767,717,148,780.59,card,rural,2024-02-22 18:21:38,0,7.84,none,0,0
644,518,32,82.37,netbanking,semi-urban,2024-02-22 18:27:08,0,1.21,none,0,0
9235,812,78,478.35,upi,rural,2024-02-22 18:27:40,0,7.83,none,0,0
24131,295,8,220.44,upi,rural,2024-02-22 18:28:30,0,6.88,none,0,0
34076,257,121,153.81,upi,rural,2024-02-22 18:30:40,0,4.73,none,0,0
5260,705,56,287.49,card,semi-urban,2024-02-22 18:31:14,0,3.94,none,0,0
47538,293,174,193.17,card,urban,2024-02-22 18:32:26,0,3.12,none,0,0
38547,477,79,109.06,netbanking,rural,2024-02-22 18:34:05,0,3.99,none,0,0
5745,10,119,29.3,upi,rural,2024-02-22 18:34:57,0,4.2,none,0,0
9750,734,173,231.72,card,semi-urban,2024-02-22 18:36:19,0,5.05,none,0,0
38296,219,175,58.18,card,urban,2024-02-22 18:36:51,0,5.49,none,0,0
7787,211,77,161.64,card,rural,2024-02-22 18:38:39,0,7.55,none,0,0
8418,251,6,133.3602081052105,card,semi-urban,2024-02-22 18:39:40,1,0.63,account_takeover,2,1
39650,689,85,116.97,upi,rural,2024-02-22 18:50:50,0,2.39,none,0,0
16009,781,92,315.34,netbanking,urban,2024-02-22 18:51:06,0,7.9,none,0,0
40405,512,52,4.18,upi,urban,2024-02-22 18:52:03,0,6.2,none,0,0
14766,968,8,13.41,card,rural,2024-02-22 19:01:00,0,8.55,none,0,0
28350,398,109,312.22,card,semi-urban,2024-02-22 19:02:55,0,4.04,none,0,0
1349,83,127,287.2,card,semi-urban,2024-02-22 19:04:01,0,4.29,none,0,0
14740,391,64,89.82,card,urban,2024-02-22 19:08:56,0,6.1,none,0,0
34687,661,41,87.39,card,urban,2024-02-22 19:09:12,0,5.65,none,0,0
15325,361,144,35.46,card,rural,2024-02-22 19:11:36,0,8.96,none,0,0
23825,468,186,325.16,card,semi-urban,2024-02-22 19:11:37,0,8.28,none,0,0
35445,861,79,83.63,card,semi-urban,2024-02-22 19:12:45,0,6.21,none,0,0
20388,44,31,51.48,upi,rural,2024-02-22 19:21:45,0,3.06,none,0,0
40333,88,197,2.85,card,rural,2024-02-22 19:22:58,0,3.71,none,0,0
14229,499,155,144.54,upi,rural,2024-02-22 19:29:40,0,5.86,none,0,0
13521,501,41,140.45,upi,semi-urban,2024-02-22 19:34:00,0,3.31,none,0,0
38952,394,181,14.3,card,semi-urban,2024-02-22 19:34:39,0,3.85,none,0,0
32689,106,162,213.88,card,semi-urban,2024-02-22 19:37:23,0,4.68,none,0,0
34768,365,14,39.92,upi,rural,2024-02-22 19:40:21,0,3.74,none,0,0
37111,708,106,177.64,netbanking,rural,2024-02-22 19:40:22,0,5.68,none,0,0
16834,327,122,326.86,card,rural,2024-02-22 19:50:53,0,2.17,none,0,0
49870,67,25,142.05,card,urban,2024-02-22 19:52:08,0,2.96,none,0,0
10499,121,180,178.32648431280342,upi,rural,2024-02-22 19:53:45,1,8.370000000000001,account_takeover,2,1
19753,68,62,42.56,netbanking,semi-urban,2024-02-22 19:55:08,0,7.2,none,0,0
32004,530,73,165.35,card,rural,2024-02-22 19:58:11,0,3.21,none,0,0
13591,491,114,17.42,upi,urban,2024-02-22 19:58:14,0,4.1,none,0,0
3332,559,108,11.81,card,semi-urban,2024-02-22 20:00:00,0,8.37,none,0,0
33052,254,81,220.3,netbanking,rural,2024-02-22 20:00:27,0,3.57,none,0,0
38775,829,16,106.06,upi,semi-urban,2024-02-22 20:01:23,0,7.03,none,0,0
18267,650,148,5.37,card,rural,2024-02-22 20:03:00,0,5.78,none,0,0
19209,715,36,176.38,netbanking,urban,2024-02-22 20:05:16,0,1.83,none,0,0
39048,132,163,302.15,netbanking,semi-urban,2024-02-22 20:09:52,0,3.21,none,0,0
27227,205,107,138.8,netbanking,semi-urban,2024-02-22 20:10:57,0,3.44,none,0,0
22787,787,132,148.84,upi,semi-urban,2024-02-22 20:18:48,0,4.73,none,0,0
32474,664,120,78.44,card,urban,2024-02-22 20:26:49,0,6.98,none,0,0
31361,257,35,48.63,card,urban,2024-02-22 20:27:18,0,4.55,none,0,0
29471,104,155,206.12,card,semi-urban,2024-02-22 20:31:32,0,5.17,none,0,0
43049,143,174,411.74,upi,rural,2024-02-22 20:36:57,0,4.82,none,0,0
19431,518,145,8.89,card,rural,2024-02-22 20:40:43,0,4.46,none,0,0
1710,402,184,56.4,upi,rural,2024-02-22 20:44:55,0,5.69,none,0,0
10394,969,55,88.28,upi,rural,2024-02-22 20:46:18,0,10.29,none,0,0
48196,189,117,202.46,card,urban,2024-02-22 20:48:03,0,4.76,none,0,0
47171,385,190,164.06,card,semi-urban,2024-02-22 20:48:24,0,2.96,none,0,0
38890,93,176,594.87,upi,semi-urban,2024-02-22 20:48:33,0,2.43,none,0,0
32458,74,161,31.61,card,semi-urban,2024-02-22 20:52:56,0,2.51,none,0,0
35190,628,128,24.52,upi,semi-urban,2024-02-22 20:54:58,0,3.86,none,0,0
47666,221,9,150.1,card,urban,2024-02-22 20:57:53,0,5.64,none,0,0
26697,624,141,11.1,card,rural,2024-02-22 21:01:26,0,3.17,none,0,0
18834,332,182,154.01,upi,urban,2024-02-22 21:04:06,0,3.39,none,0,0
10884,265,46,46.01,card,rural,2024-02-22 21:05:20,0,2.64,none,0,0
39411,688,35,309.63,upi,urban,2024-02-22 21:07:05,0,4.92,none,0,0
2157,250,154,50.81,upi,urban,2024-02-22 21:07:09,0,6.01,none,0,0
48562,672,29,214.45,upi,urban,2024-02-22 21:08:16,0,6.76,none,0,0
2091,756,133,28.34,card,semi-urban,2024-02-22 21:08:41,0,4.05,none,0,0
33599,46,184,126.31,upi,rural,2024-02-22 21:09:50,0,3.66,none,0,0
47888,400,66,225.38,card,urban,2024-02-22 21:10:59,0,4.71,none,0,0
1424,523,20,105.95,upi,rural,2024-02-22 21:11:40,0,1.89,none,0,0
18889,896,47,305.61,netbanking,semi-urban,2024-02-22 21:18:13,0,7.14,none,0,0
36851,542,62,21.61,netbanking,rural,2024-02-22 21:20:24,0,5.01,none,0,0
3363,660,64,89.02,upi,semi-urban,2024-02-22 21:21:46,0,7.66,none,0,0
21562,613,56,226.9,upi,semi-urban,2024-02-22 21:21:51,0,4.2,none,0,0
26141,777,187,150.77,netbanking,urban,2024-02-22 21:24:51,0,4.33,none,0,0
29818,446,9,10.06,upi,urban,2024-02-22 21:24:56,0,5.81,none,0,0
29539,194,146,109.05,card,semi-urban,2024-02-22 21:27:57,0,5.48,none,0,0
45527,648,23,104.14,card,semi-urban,2024-02-22 21:30:28,0,8.14,none,0,0
35790,204,97,29.6,card,urban,2024-02-22 21:30:33,0,3.66,none,0,0
38727,271,159,184.81,upi,rural,2024-02-22 21:37:23,0,6.35,none,0,0
5448,151,88,42.41,card,semi-urban,2024-02-22 21:40:49,0,3.56,none,0,0
40011,472,69,30.68,netbanking,semi-urban,2024-02-22 21:41:18,0,6.54,none,0,0
20500,512,199,124.34,card,semi-urban,2024-02-22 21:43:10,0,3.79,none,0,0
46946,452,6,327.24,upi,rural,2024-02-22 21:48:21,0,5.49,none,0,0
34170,350,7,2.01,card,urban,2024-02-22 21:50:13,0,8.09,none,0,0
32732,820,28,89.23193101664089,netbanking,urban,2024-02-22 21:50:57,1,7.17,account_takeover,2,1
40045,54,72,508.65,upi,rural,2024-02-22 21:55:18,0,5.3,none,0,0
10592,601,52,345.52,card,urban,2024-02-22 21:56:09,0,8.59,none,0,0
33567,90,16,572.83,card,semi-urban,2024-02-22 21:59:20,0,7.31,none,0,0
20182,831,30,252.92,card,semi-urban,2024-02-22 22:02:38,0,3.15,none,0,0
38114,500,107,178.31422568429383,card,rural,2024-02-22 22:02:43,1,17.07,card_testing,2,1
13110,655,12,551.94,netbanking,semi-urban,2024-02-22 22:02:56,0,7.21,none,0,0
32741,905,103,16.98,netbanking,semi-urban,2024-02-22 22:04:32,0,6.9,none,0,0
24159,991,189,15.41,upi,semi-urban,2024-02-22 22:04:46,0,5.77,none,0,0
11926,436,138,96.01,card,semi-urban,2024-02-22 22:04:49,0,0.65,none,0,0
28763,430,114,64.32,netbanking,semi-urban,2024-02-22 22:05:38,0,5.23,none,0,0
40213,419,168,242.19,upi,rural,2024-02-22 22:07:11,0,2.4,none,0,0
8546,216,189,62.18221448693113,card,urban,2024-02-22 22:09:24,1,17.37,account_takeover,2,1
21714,667,48,67.7,upi,urban,2024-02-22 22:11:52,0,8.33,none,0,0
28080,21,137,112.07,netbanking,semi-urban,2024-02-22 22:14:44,0,4.87,none,0,0
14164,260,172,131.53,upi,semi-urban,2024-02-22 22:18:01,0,3.79,none,0,0
37669,842,96,190.69,netbanking,semi-urban,2024-02-22 22:18:45,0,5.12,none,0,0
9898,348,45,40.23,card,urban,2024-02-22 22:19:12,0,1.87,none,0,0
27289,229,186,63.84,upi,urban,2024-02-22 22:19:36,0,6.96,none,0,0
46198,854,119,7.08,upi,urban,2024-02-22 22:19:39,0,2.86,none,0,0
28621,188,21,9.34,upi,rural,2024-02-22 22:19:59,0,2.71,none,0,0
18469,887,106,216.26,upi,urban,2024-02-22 22:21:06,0,4.94,none,0,0
5662,765,23,195.67,card,urban,2024-02-22 22:22:16,0,4.94,none,0,0
17098,816,27,54.04,netbanking,rural,2024-02-22 22:22:56,0,3.52,none,0,0
13856,544,71,215.58,upi,urban,2024-02-22 22:29:16,0,2.17,none,0,0
10147,54,187,226.9,upi,semi-urban,2024-02-22 22:29:49,0,3.22,none,0,0
35726,249,185,33.81,upi,urban,2024-02-22 22:30:03,0,9.78,none,0,0
40439,133,68,45.23,upi,semi-urban,2024-02-22 22:34:41,0,3.99,none,0,0
26411,706,106,199.04,card,semi-urban,2024-02-22 22:35:52,0,3.77,none,0,0
3216,2,115,93.69,upi,rural,2024-02-22 22:37:09,0,5.44,none,0,0
8025,406,178,13.08,upi,rural,2024-02-22 22:40:05,0,6.36,none,0,0
36214,469,122,82.76,upi,rural,2024-02-22 22:40:23,0,4.89,none,0,0
16406,741,151,148.78,netbanking,urban,2024-02-22 22:40:29,0,3.53,none,0,0
25563,673,29,28.31,upi,rural,2024-02-22 22:40:42,0,6.94,none,0,0
38508,350,145,6.42,card,semi-urban,2024-02-22 22:47:21,0,4.18,none,0,0
18917,300,120,44.62,card,semi-urban,2024-02-22 22:48:33,0,3.49,none,0,0
45790,730,29,64.19,netbanking,semi-urban,2024-02-22 22:48:39,0,7.9,none,0,0
3537,794,60,12.92,netbanking,semi-urban,2024-02-22 22:51:48,0,4.32,none,0,0
610,991,111,84.55,card,semi-urban,2024-02-22 22:57:51,0,2.77,none,0,0
16310,511,181,171.86,netbanking,urban,2024-02-22 23:02:09,0,0.01,none,0,0
